game_id,project,experiment,iteration,dev_mode,condition,randomization,prolific_id,browser,browser_width,browser_height,is_mobile_device,start_experiment_ts,end_experiment_ts,experiment_duration_ms,comprehension_attempts,design_trial_order,age,gender,race,ethnicity,judged_difficulty,judged_effort,input_device,feedback,technical_difficulties
2612-96332809-4ea3-416b-ae08-8c6e0cdd0a16,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,61512b155c1d2c5673a06ec1,firefox,1536.0,731.0,False,1768354336193.0,1768356069447.0,1733254.0,8.0,"[""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad""]",33,Male,White,Non-Hispanic,1,5,Mouse,i had fun ,none
2685-59998e23-0d4e-42dd-a0ab-53885d93782a,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,66772da1add67a4a8e713540,chrome,1366.0,607.0,False,1768345966258.0,1768347604759.0,1638501.0,1.0,"[""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL""]",42,Female,White,Non-Hispanic,1,5,Mouse,"I thought of speed and efficiency, how I would have wanted it designed.",
2690-d5b07034-7ce2-4f22-b39f-5eeea9521bda,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,5a501c26eedc32000141f4f2,chrome,1920.0,919.0,False,1768354159598.0,1768355239307.0,1079709.0,0.0,"[""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL""]",22,Male,Asian,Non-Hispanic,2,3,Mouse,Grouping activities close to each other,
2707-d3993031-3298-4a51-9741-158f99d410e3,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,669ae5e518a6da2e08898e9f,chrome,1920.0,911.0,False,1768354994280.0,1768355639814.0,645534.0,0.0,"[""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL""]",20,Male,White,Non-Hispanic,3,4,Mouse,How to place the furniture in the most convenient location?,
2748-dfe302b6-f65f-4e54-8669-d62fd55df3c2,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,5abc3250a3ba7a0001b44c37,chrome,2560.0,1271.0,False,1768342972259.0,1768343333621.0,361362.0,0.0,"[""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL""]",30,Male,Asian,Non-Hispanic,2,4,Mouse,I tried to put the knife as close to the veggies as possible. ,
2776-eb443d49-ecda-44dd-8877-e6f462e1a0cd,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,694179d88301c400c4bbdb4d,chrome,1440.0,812.0,False,1768350771202.0,1768352061782.0,1290580.0,0.0,"[""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL""]",34,Female,Asian,Non-Hispanic,3,5,Trackpad,"I consider the fewest steps for the cook to take, so the ingredients she needs must be placed at a nearest position, and also when she moves, she can go straight and doesn't have to walk around walls.",no issues.
2788-c2682398-de41-4637-96da-d30608ee6576,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,5da35e177f1f7d001405f60b,chrome,1920.0,1080.0,False,1768346406923.0,1768347213474.0,806551.0,0.0,"[""923da982-5016-4456-980f-fe08463be1e4_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL""]",54,Female,White,Non-Hispanic,2,4,Mouse,"I tried to place the furniture with the item that was needed closest to either the knife, plate, or exit to make the walking throughout the kitchen more seamless.","No technical difficulties, thank you!"
2815-682f278b-1775-4722-b7b8-09612124e9ed,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,5d6b2515783298001a763157,chrome,1536.0,826.0,False,1768353930014.0,1768354687103.0,757089.0,0.0,"[""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL""]",54,Female,White,Non-Hispanic,2,5,Mouse,I thought more about the fact that the chef didn't know which dish to make and wanted to provide clues to get the chef to make the right dish by placing the ingredients or equipment closer or blocking a logical path to the wrong ingredient. ,No problems
2893-b1e79f73-76a3-4b07-83ed-d26eade0a5f3,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,672fd24711f758e7a04ac043,chrome,1504.0,868.0,False,1768354004181.0,1768354774110.0,769929.0,0.0,"[""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad""]",40,Male,Asian,Non-Hispanic,2,4,Trackpad,How close to the exit and efficient the chef can do it.,none
2951-a302cb51-9a38-45f8-9a5c-3e4e837fca78,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,6329e23d509947bfd4c50ab3,chrome,1366.0,599.0,False,1768353991856.0,1768355009375.0,1017519.0,0.0,"[""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL""]",30,Female,White,Non-Hispanic,3,5,Trackpad,I tried to get the components the chef needed closer together and as close to the cutting board and star spot in an effort to help them cut down steps.,None
2952-1b16b55c-6739-4e7b-b27a-421187486c97,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,5f8cbc5c355ea745e6cef2ca,chrome,1407.0,1312.0,False,1768355189438.0,1768355746749.0,557311.0,0.0,"[""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL""]",41,Female,White,Hispanic,3,4,Mouse,"I just tried to think of the path the cook would have to take, based on my design.",I had no technical difficulties.
2957-5e2a445b-ed45-47f5-9d54-10c4857a95f0,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,66318a453cf195962fd393ba,edge-chromium,1866.0,1026.0,False,1768355166967.0,1768355829495.0,662528.0,0.0,"[""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL""]",35,Male,Asian,Non-Hispanic,2,4,Mouse,I try to block or move the unused ingredient farer away.,
3090-19200260-516a-420f-a2ed-00d61d312a2d,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,63d85df2ce828accc88ba837,chrome,1536.0,730.0,False,1768356034219.0,1768357071844.0,1037625.0,1.0,"[""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad""]",39,Male,White,Hispanic,1,3,Mouse,It was very enjoyable at the same time you need to think carefully. ,none
